,date,continent,location,total_vaccinations_per_hundred
2433,2022Q3,Africa,Gambia,30.15
2434,2022Q3,Africa,Ghana,393.46
2435,2022Q3,Africa,Guinea,395.98
2436,2022Q3,Africa,Guinea-Bissau,111.64
2437,2022Q3,Africa,Kenya,196.25
2438,2022Q3,Africa,Lesotho,93.18
2439,2022Q3,Africa,Liberia,257.13
2440,2022Q3,Africa,Libya,486.7
2441,2022Q3,Africa,Madagascar,46.5
2442,2022Q3,Africa,Malawi,120.45
2443,2022Q3,Africa,Mali,100.57
2444,2022Q3,Africa,Mauritania,387.44
2445,2022Q3,Africa,Mauritius,1980.22
2446,2022Q3,Africa,Mayotte,0.0
2447,2022Q3,Africa,Morocco,1765.0
2448,2022Q3,Africa,Mozambique,0.0
2449,2022Q3,Africa,Namibia,285.92
2450,2022Q3,Africa,Niger,68.00999999999999
2451,2022Q3,Africa,Nigeria,205.15
2452,2022Q3,Africa,Reunion,0.0
2453,2022Q3,Africa,Rwanda,1294.02
2454,2022Q3,Africa,Saint Helena,0.0
2455,2022Q3,Africa,Sao Tome and Principe,493.88
2456,2022Q3,Africa,Senegal,28.52
2457,2022Q3,Africa,Seychelles,1387.54
2458,2022Q3,Africa,Sierra Leone,135.86
2459,2022Q3,Africa,Somalia,268.52
2460,2022Q3,Africa,South Africa,5109.05
2461,2022Q3,Africa,South Sudan,172.47
2462,2022Q3,Africa,Sudan,0.0
2463,2022Q3,Africa,Tanzania,319.15
2464,2022Q3,Africa,Togo,220.72
2465,2022Q3,Africa,Tunisia,319.13
2466,2022Q3,Africa,Uganda,417.62
2467,2022Q3,Africa,Zambia,586.51
2468,2022Q3,Africa,Zimbabwe,4051.8
2469,2022Q3,Asia,Afghanistan,349.48
2470,2022Q3,Asia,Armenia,0.0
2471,2022Q3,Asia,Azerbaijan,4668.21
2472,2022Q3,Asia,Bahrain,20235.920000000002
2473,2022Q3,Asia,Bangladesh,4910.89
2474,2022Q3,Asia,Bhutan,2215.7200000000003
2475,2022Q3,Asia,Brunei,1128.23
2476,2022Q3,Asia,Cambodia,0.0
2477,2022Q3,Asia,China,22100.68
2478,2022Q3,Asia,Georgia,311.24
2479,2022Q3,Asia,Hong Kong,22653.46
2480,2022Q3,Asia,India,12942.45
2481,2022Q3,Asia,Indonesia,1566.18
2482,2022Q3,Asia,Iran,1214.1399999999999
2483,2022Q3,Asia,Iraq,428.04
2484,2022Q3,Asia,Israel,17165.73
2485,2022Q3,Asia,Japan,22837.9
2486,2022Q3,Asia,Jordan,355.83
2487,2022Q3,Asia,Kazakhstan,0.0
2488,2022Q3,Asia,Kuwait,2302.44
2489,2022Q3,Asia,Kyrgyzstan,4143.14
2490,2022Q3,Asia,Laos,442.42
2491,2022Q3,Asia,Lebanon,1149.74
2492,2022Q3,Asia,Macao,13054.73
2493,2022Q3,Asia,Malaysia,19501.49
2494,2022Q3,Asia,Maldives,1450.72
2495,2022Q3,Asia,Mongolia,0.0
2496,2022Q3,Asia,Myanmar,0.0
2497,2022Q3,Asia,Nepal,2084.07
2498,2022Q3,Asia,North Korea,0.0
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,154.62
2501,2022Q3,Asia,Pakistan,7927.34
2502,2022Q3,Asia,Palestine,213.60000000000002
2503,2022Q3,Asia,Philippines,1671.83
2504,2022Q3,Asia,Qatar,3287.67
2505,2022Q3,Asia,Saudi Arabia,0.0
2506,2022Q3,Asia,Singapore,23874.21
2507,2022Q3,Asia,South Korea,22732.12
2508,2022Q3,Asia,Sri Lanka,1822.1299999999999
2509,2022Q3,Asia,Syria,143.0
2510,2022Q3,Asia,Taiwan,19375.03
2511,2022Q3,Asia,Tajikistan,155.15
2512,2022Q3,Asia,Thailand,18125.02
2513,2022Q3,Asia,Timor,1320.15
2514,2022Q3,Asia,Turkey,15912.28
2515,2022Q3,Asia,Turkmenistan,0.0
2516,2022Q3,Asia,United Arab Emirates,0.0
2517,2022Q3,Asia,Uzbekistan,540.46
2518,2022Q3,Asia,Vietnam,2524.7799999999997
2519,2022Q3,Asia,Yemen,11.04
2520,2022Q3,Europe,Albania,727.19
2521,2022Q3,Europe,Andorra,963.72
2522,2022Q3,Europe,Austria,2977.18
2523,2022Q3,Europe,Belarus,931.39
2524,2022Q3,Europe,Belgium,20501.33
2525,2022Q3,Europe,Bosnia and Herzegovina,0.0
2526,2022Q3,Europe,Bulgaria,5697.98
2527,2022Q3,Europe,Croatia,10855.25
2528,2022Q3,Europe,Cyprus,800.36
2529,2022Q3,Europe,Czechia,15636.75
2530,2022Q3,Europe,Denmark,3109.52
2531,2022Q3,Europe,England,20646.8
2532,2022Q3,Europe,Estonia,13997.66
2533,2022Q3,Europe,Faeroe Islands,0.0
2534,2022Q3,Europe,Finland,2490.3
2535,2022Q3,Europe,France,20194.7
2536,2022Q3,Europe,Germany,20351.87
2537,2022Q3,Europe,Gibraltar,0.0
2538,2022Q3,Europe,Greece,18853.65
2539,2022Q3,Europe,Guernsey,249.03
2540,2022Q3,Europe,Hungary,0.0
2541,2022Q3,Europe,Iceland,0.0
2542,2022Q3,Europe,Ireland,20224.2
2543,2022Q3,Europe,Isle of Man,0.0
2544,2022Q3,Europe,Italy,21803.23
2545,2022Q3,Europe,Jersey,2803.4
2546,2022Q3,Europe,Kosovo,7410.86
2547,2022Q3,Europe,Latvia,1720.87
2548,2022Q3,Europe,Liechtenstein,5246.79
2549,2022Q3,Europe,Lithuania,12424.59
2550,2022Q3,Europe,Luxembourg,17279.86
2551,2022Q3,Europe,Malta,22449.27
2552,2022Q3,Europe,Moldova,136.6
2553,2022Q3,Europe,Monaco,0.0
2554,2022Q3,Europe,Montenegro,4534.46
2555,2022Q3,Europe,Netherlands,2832.62
2556,2022Q3,Europe,North Macedonia,621.34
2557,2022Q3,Europe,Northern Ireland,18589.47
2558,2022Q3,Europe,Norway,19070.98
2559,2022Q3,Europe,Poland,12556.11
2560,2022Q3,Europe,Portugal,3410.89
2561,2022Q3,Europe,Romania,0.0
2562,2022Q3,Europe,Russia,4316.15
2563,2022Q3,Europe,San Marino,0.0
2564,2022Q3,Europe,Scotland,15668.53
2565,2022Q3,Europe,Serbia,0.0
2566,2022Q3,Europe,Slovakia,509.69
2567,2022Q3,Europe,Slovenia,565.4300000000001
2568,2022Q3,Europe,Spain,2612.7
2569,2022Q3,Europe,Sweden,2840.59
2570,2022Q3,Europe,Switzerland,16214.15
2571,2022Q3,Europe,Ukraine,0.0
2572,2022Q3,Europe,United Kingdom,14729.87
2573,2022Q3,Europe,Vatican,0.0
2574,2022Q3,Europe,Wales,21439.53
2575,2022Q3,North America,Anguilla,760.9200000000001
2576,2022Q3,North America,Antigua and Barbuda,282.37
2577,2022Q3,North America,Aruba,10879.65
2578,2022Q3,North America,Bahamas,782.27
2579,2022Q3,North America,Barbados,8222.98
2580,2022Q3,North America,Belize,1595.53
2581,2022Q3,North America,Bermuda,205.65
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,0.0
2583,2022Q3,North America,British Virgin Islands,528.14
2584,2022Q3,North America,Canada,20856.24
2585,2022Q3,North America,Cayman Islands,1716.42
2586,2022Q3,North America,Costa Rica,1565.34
2587,2022Q3,North America,Cuba,28764.52
2588,2022Q3,North America,Curacao,8272.75
2589,2022Q3,North America,Dominica,185.64
2590,2022Q3,North America,Dominican Republic,11626.23
2591,2022Q3,North America,El Salvador,349.20000000000005
2592,2022Q3,North America,Greenland,0.0
2593,2022Q3,North America,Grenada,1358.24
2594,2022Q3,North America,Guadeloupe,0.0
2595,2022Q3,North America,Guatemala,2106.8
2596,2022Q3,North America,Haiti,23.46
2597,2022Q3,North America,Honduras,1577.74
2598,2022Q3,North America,Jamaica,2300.95
2599,2022Q3,North America,Martinique,0.0
2600,2022Q3,North America,Mexico,1315.52
2601,2022Q3,North America,Montserrat,918.39
2602,2022Q3,North America,Nicaragua,3522.29
2603,2022Q3,North America,Panama,2121.21
2604,2022Q3,North America,Puerto Rico,0.0
2605,2022Q3,North America,Saint Barthelemy,0.0
2606,2022Q3,North America,Saint Kitts and Nevis,265.66999999999996
2607,2022Q3,North America,Saint Lucia,950.11
2608,2022Q3,North America,Saint Martin (French part),0.0
2609,2022Q3,North America,Saint Pierre and Miquelon,0.0
2610,2022Q3,North America,Saint Vincent and the Grenadines,694.93
2611,2022Q3,North America,Sint Maarten (Dutch part),436.4
2612,2022Q3,North America,Trinidad and Tobago,5771.66
2613,2022Q3,North America,Turks and Caicos Islands,312.75
2614,2022Q3,North America,United States,16935.32
2615,2022Q3,North America,United States Virgin Islands,0.0
2616,2022Q3,Oceania,American Samoa,0.0
2617,2022Q3,Oceania,Australia,11560.72
2618,2022Q3,Oceania,Cook Islands,0.0
2619,2022Q3,Oceania,Fiji,2124.3
2620,2022Q3,Oceania,French Polynesia,301.14
2621,2022Q3,Oceania,Guam,0.0
2622,2022Q3,Oceania,Kiribati,241.32
2623,2022Q3,Oceania,Marshall Islands,0.0
2624,2022Q3,Oceania,Micronesia (country),0.0
2625,2022Q3,Oceania,Nauru,375.57
2626,2022Q3,Oceania,New Caledonia,804.27
2627,2022Q3,Oceania,New Zealand,20494.1
2628,2022Q3,Oceania,Niue,0.0
2629,2022Q3,Oceania,Northern Mariana Islands,0.0
2630,2022Q3,Oceania,Palau,0.0
2631,2022Q3,Oceania,Papua New Guinea,57.25
2632,2022Q3,Oceania,Pitcairn,248.94
2633,2022Q3,Oceania,Samoa,1002.15
2634,2022Q3,Oceania,Solomon Islands,488.89
2635,2022Q3,Oceania,Tokelau,305.86
2636,2022Q3,Oceania,Tonga,564.08
2637,2022Q3,Oceania,Tuvalu,435.26
2638,2022Q3,Oceania,Vanuatu,263.25
2639,2022Q3,Oceania,Wallis and Futuna,0.0
2640,2022Q3,South America,Argentina,21957.79
2641,2022Q3,South America,Bolivia,10827.39
2642,2022Q3,South America,Brazil,13462.84
2643,2022Q3,South America,Chile,28804.47
2644,2022Q3,South America,Colombia,669.53
2645,2022Q3,South America,Ecuador,10773.1
2646,2022Q3,South America,Falkland Islands,0.0
2647,2022Q3,South America,French Guiana,0.0
2648,2022Q3,South America,Guyana,0.0
2649,2022Q3,South America,Paraguay,1361.56
2650,2022Q3,South America,Peru,22143.26
2651,2022Q3,South America,Suriname,0.0
2652,2022Q3,South America,Uruguay,21962.94
2653,2022Q3,South America,Venezuela,0.0
2654,2022Q4,Africa,Algeria,0.0
2655,2022Q4,Africa,Angola,648.93
2656,2022Q4,Africa,Benin,114.68
2657,2022Q4,Africa,Botswana,692.04
2658,2022Q4,Africa,Burkina Faso,40.519999999999996
2659,2022Q4,Africa,Burundi,2.08
2660,2022Q4,Africa,Cameroon,88.55
2661,2022Q4,Africa,Cape Verde,0.0
2662,2022Q4,Africa,Central African Republic,272.81
2663,2022Q4,Africa,Chad,65.79
2664,2022Q4,Africa,Comoros,99.79
2665,2022Q4,Africa,Congo,0.0
2666,2022Q4,Africa,Cote d'Ivoire,234.51
2667,2022Q4,Africa,Democratic Republic of Congo,28.39
2668,2022Q4,Africa,Djibouti,265.81
2669,2022Q4,Africa,Egypt,634.27
2670,2022Q4,Africa,Equatorial Guinea,0.0
2671,2022Q4,Africa,Eritrea,0.0
2672,2022Q4,Africa,Eswatini,64.37
2673,2022Q4,Africa,Ethiopia,0.0
2674,2022Q4,Africa,Gabon,47.82
2675,2022Q4,Africa,Gambia,30.15
2676,2022Q4,Africa,Ghana,368.26
2677,2022Q4,Africa,Guinea,288.21
2678,2022Q4,Africa,Guinea-Bissau,0.0
2679,2022Q4,Africa,Kenya,252.0
2680,2022Q4,Africa,Lesotho,216.72
2681,2022Q4,Africa,Liberia,476.19
2682,2022Q4,Africa,Libya,54.55
2683,2022Q4,Africa,Madagascar,87.84
2684,2022Q4,Africa,Malawi,116.0
2685,2022Q4,Africa,Mali,201.69
2686,2022Q4,Africa,Mauritania,534.26
2687,2022Q4,Africa,Mauritius,1607.56
2688,2022Q4,Africa,Mayotte,0.0
2689,2022Q4,Africa,Morocco,2067.82
2690,2022Q4,Africa,Mozambique,337.17
2691,2022Q4,Africa,Namibia,375.33
2692,2022Q4,Africa,Niger,88.94
2693,2022Q4,Africa,Nigeria,203.83
2694,2022Q4,Africa,Reunion,0.0
2695,2022Q4,Africa,Rwanda,947.5
2696,2022Q4,Africa,Saint Helena,0.0
2697,2022Q4,Africa,Sao Tome and Principe,500.85
2698,2022Q4,Africa,Senegal,59.51
2699,2022Q4,Africa,Seychelles,1019.53
2700,2022Q4,Africa,Sierra Leone,528.04
2701,2022Q4,Africa,Somalia,262.5
2702,2022Q4,Africa,South Africa,4995.89
2703,2022Q4,Africa,South Sudan,201.97
2704,2022Q4,Africa,Sudan,82.42
2705,2022Q4,Africa,Tanzania,290.3
2706,2022Q4,Africa,Togo,303.32
2707,2022Q4,Africa,Tunisia,745.39
2708,2022Q4,Africa,Uganda,165.76999999999998
2709,2022Q4,Africa,Zambia,352.4
2710,2022Q4,Africa,Zimbabwe,374.29
2711,2022Q4,Asia,Afghanistan,354.44
2712,2022Q4,Asia,Armenia,0.0
2713,2022Q4,Asia,Azerbaijan,0.0
2714,2022Q4,Asia,Bahrain,14157.14
2715,2022Q4,Asia,Bangladesh,4768.75
2716,2022Q4,Asia,Bhutan,1283.69
2717,2022Q4,Asia,Brunei,1141.23
2718,2022Q4,Asia,Cambodia,2116.27
2719,2022Q4,Asia,China,22234.54
2720,2022Q4,Asia,Georgia,78.27
2721,2022Q4,Asia,Hong Kong,24463.09
2722,2022Q4,Asia,India,13951.77
2723,2022Q4,Asia,Indonesia,1438.14
2724,2022Q4,Asia,Iran,1397.42
2725,2022Q4,Asia,Iraq,306.09000000000003
2726,2022Q4,Asia,Israel,16585.13
2727,2022Q4,Asia,Japan,25611.0
2728,2022Q4,Asia,Jordan,0.0
2729,2022Q4,Asia,Kazakhstan,0.0
2730,2022Q4,Asia,Kuwait,2702.28
2731,2022Q4,Asia,Kyrgyzstan,4507.39
2732,2022Q4,Asia,Laos,0.0
2733,2022Q4,Asia,Lebanon,739.97
2734,2022Q4,Asia,Macao,1233.24
2735,2022Q4,Asia,Malaysia,19588.85
2736,2022Q4,Asia,Maldives,1271.28
2737,2022Q4,Asia,Mongolia,0.0
2738,2022Q4,Asia,Myanmar,0.0
2739,2022Q4,Asia,Nepal,1365.27
2740,2022Q4,Asia,North Korea,0.0
2741,2022Q4,Asia,Northern Cyprus,225.04
2742,2022Q4,Asia,Oman,309.65
2743,2022Q4,Asia,Pakistan,4591.06
2744,2022Q4,Asia,Palestine,71.4
2745,2022Q4,Asia,Philippines,1457.18
2746,2022Q4,Asia,Qatar,3657.16
2747,2022Q4,Asia,Saudi Arabia,0.0
2748,2022Q4,Asia,Singapore,6524.01
2749,2022Q4,Asia,South Korea,17997.83
2750,2022Q4,Asia,Sri Lanka,916.77
2751,2022Q4,Asia,Syria,43.92
2752,2022Q4,Asia,Taiwan,18313.31
2753,2022Q4,Asia,Tajikistan,189.61
2754,2022Q4,Asia,Thailand,0.0
2755,2022Q4,Asia,Timor,1696.21
2756,2022Q4,Asia,Turkey,5536.25
2757,2022Q4,Asia,Turkmenistan,128.86
2758,2022Q4,Asia,United Arab Emirates,0.0
2759,2022Q4,Asia,Uzbekistan,611.65
2760,2022Q4,Asia,Vietnam,2672.3599999999997
2761,2022Q4,Asia,Yemen,13.870000000000001
2762,2022Q4,Europe,Albania,529.23
2763,2022Q4,Europe,Andorra,582.31
2764,2022Q4,Europe,Austria,2910.9700000000003
2765,2022Q4,Europe,Belarus,698.3199999999999
2766,2022Q4,Europe,Belgium,23064.82
2767,2022Q4,Europe,Bosnia and Herzegovina,0.0
2768,2022Q4,Europe,Bulgaria,5611.94
2769,2022Q4,Europe,Croatia,10059.15
2770,2022Q4,Europe,Cyprus,200.62
2771,2022Q4,Europe,Czechia,15977.61
2772,2022Q4,Europe,Denmark,3241.48
2773,2022Q4,Europe,England,22892.06
2774,2022Q4,Europe,Estonia,14453.53
2775,2022Q4,Europe,Faeroe Islands,0.0
2776,2022Q4,Europe,Finland,3281.14
2777,2022Q4,Europe,France,20566.89
2778,2022Q4,Europe,Germany,20894.87
2779,2022Q4,Europe,Gibraltar,406.43
2780,2022Q4,Europe,Greece,19285.03
2781,2022Q4,Europe,Guernsey,1397.49
2782,2022Q4,Europe,Hungary,167.56
2783,2022Q4,Europe,Iceland,0.0
2784,2022Q4,Europe,Ireland,18982.74
2785,2022Q4,Europe,Isle of Man,0.0
2786,2022Q4,Europe,Italy,22235.25
2787,2022Q4,Europe,Jersey,3045.03
2788,2022Q4,Europe,Kosovo,6595.9
2789,2022Q4,Europe,Latvia,0.0
2790,2022Q4,Europe,Liechtenstein,8175.34
2791,2022Q4,Europe,Lithuania,12995.69
2792,2022Q4,Europe,Luxembourg,16826.99
2793,2022Q4,Europe,Malta,21417.81
2794,2022Q4,Europe,Moldova,138.20999999999998
2795,2022Q4,Europe,Monaco,0.0
2796,2022Q4,Europe,Montenegro,0.0
2797,2022Q4,Europe,Netherlands,2878.98
2798,2022Q4,Europe,North Macedonia,444.76
2799,2022Q4,Europe,Northern Ireland,20731.3
2800,2022Q4,Europe,Norway,9108.82
2801,2022Q4,Europe,Poland,12690.39
2802,2022Q4,Europe,Portugal,3435.89
2803,2022Q4,Europe,Romania,0.0
2804,2022Q4,Europe,Russia,3000.52
2805,2022Q4,Europe,San Marino,0.0
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,0.0
2808,2022Q4,Europe,Slovakia,0.0
2809,2022Q4,Europe,Slovenia,0.0
2810,2022Q4,Europe,Spain,2758.71
2811,2022Q4,Europe,Sweden,3083.79
2812,2022Q4,Europe,Switzerland,17046.44
2813,2022Q4,Europe,Ukraine,0.0
2814,2022Q4,Europe,United Kingdom,0.0
2815,2022Q4,Europe,Vatican,0.0
2816,2022Q4,Europe,Wales,23544.98
2817,2022Q4,North America,Anguilla,615.54
2818,2022Q4,North America,Antigua and Barbuda,0.0
2819,2022Q4,North America,Aruba,9634.77
2820,2022Q4,North America,Bahamas,266.22
2821,2022Q4,North America,Barbados,811.01
2822,2022Q4,North America,Belize,989.74
2823,2022Q4,North America,Bermuda,0.0
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,0.0
2825,2022Q4,North America,British Virgin Islands,0.0
2826,2022Q4,North America,Canada,20443.79
2827,2022Q4,North America,Cayman Islands,652.8399999999999
2828,2022Q4,North America,Costa Rica,1424.52
2829,2022Q4,North America,Cuba,29134.25
2830,2022Q4,North America,Curacao,3748.11
2831,2022Q4,North America,Dominica,92.98
2832,2022Q4,North America,Dominican Republic,10182.88
2833,2022Q4,North America,El Salvador,178.16
2834,2022Q4,North America,Greenland,0.0
2835,2022Q4,North America,Grenada,72.14
2836,2022Q4,North America,Guadeloupe,0.0
2837,2022Q4,North America,Guatemala,1449.34
2838,2022Q4,North America,Haiti,12.920000000000002
2839,2022Q4,North America,Honduras,1101.62
2840,2022Q4,North America,Jamaica,371.45
2841,2022Q4,North America,Martinique,0.0
2842,2022Q4,North America,Mexico,175.02
2843,2022Q4,North America,Montserrat,208.09
2844,2022Q4,North America,Nicaragua,2240.41
2845,2022Q4,North America,Panama,982.9200000000001
2846,2022Q4,North America,Puerto Rico,0.0
2847,2022Q4,North America,Saint Barthelemy,0.0
2848,2022Q4,North America,Saint Kitts and Nevis,134.85
2849,2022Q4,North America,Saint Lucia,68.37
2850,2022Q4,North America,Saint Martin (French part),0.0
2851,2022Q4,North America,Saint Pierre and Miquelon,0.0
2852,2022Q4,North America,Saint Vincent and the Grenadines,491.06
2853,2022Q4,North America,Sint Maarten (Dutch part),296.07
2854,2022Q4,North America,Trinidad and Tobago,0.0
2855,2022Q4,North America,Turks and Caicos Islands,0.0
2856,2022Q4,North America,United States,18050.670000000002
2857,2022Q4,North America,United States Virgin Islands,0.0
2858,2022Q4,Oceania,American Samoa,0.0
2859,2022Q4,Oceania,Australia,1937.74
2860,2022Q4,Oceania,Cook Islands,713.5
2861,2022Q4,Oceania,Fiji,1996.17
2862,2022Q4,Oceania,French Polynesia,324.16999999999996
2863,2022Q4,Oceania,Guam,0.0
2864,2022Q4,Oceania,Kiribati,566.64
2865,2022Q4,Oceania,Marshall Islands,0.0
2866,2022Q4,Oceania,Micronesia (country),0.0
2867,2022Q4,Oceania,Nauru,198.35
2868,2022Q4,Oceania,New Caledonia,1943.58
2869,2022Q4,Oceania,New Zealand,21065.27
2870,2022Q4,Oceania,Niue,459.43
2871,2022Q4,Oceania,Northern Mariana Islands,0.0
2872,2022Q4,Oceania,Palau,0.0
2873,2022Q4,Oceania,Papua New Guinea,60.88
2874,2022Q4,Oceania,Pitcairn,0.0
2875,2022Q4,Oceania,Samoa,806.69
2876,2022Q4,Oceania,Solomon Islands,311.05
2877,2022Q4,Oceania,Tokelau,492.87
2878,2022Q4,Oceania,Tonga,567.5699999999999
2879,2022Q4,Oceania,Tuvalu,0.0
2880,2022Q4,Oceania,Vanuatu,179.26
2881,2022Q4,Oceania,Wallis and Futuna,299.59000000000003
2882,2022Q4,South America,Argentina,22391.6
2883,2022Q4,South America,Bolivia,840.72
2884,2022Q4,South America,Brazil,14344.56
2885,2022Q4,South America,Chile,29027.06
2886,2022Q4,South America,Colombia,1376.82
2887,2022Q4,South America,Ecuador,1521.33
2888,2022Q4,South America,Falkland Islands,0.0
2889,2022Q4,South America,French Guiana,0.0
2890,2022Q4,South America,Guyana,117.92
2891,2022Q4,South America,Paraguay,1114.6000000000001
2892,2022Q4,South America,Peru,23160.08
2893,2022Q4,South America,Suriname,0.0
2894,2022Q4,South America,Uruguay,19219.1
2895,2022Q4,South America,Venezuela,133.78
2896,2023Q1,Africa,Algeria,0.0
2897,2023Q1,Africa,Angola,481.96
2898,2023Q1,Africa,Benin,0.0
2899,2023Q1,Africa,Botswana,842.14
2900,2023Q1,Africa,Burkina Faso,55.26
2901,2023Q1,Africa,Burundi,1.85
2902,2023Q1,Africa,Cameroon,76.43
2903,2023Q1,Africa,Cape Verde,0.0
2904,2023Q1,Africa,Central African Republic,227.16
2905,2023Q1,Africa,Chad,215.82999999999998
2906,2023Q1,Africa,Comoros,0.0
2907,2023Q1,Africa,Congo,0.0
2908,2023Q1,Africa,Cote d'Ivoire,262.63
2909,2023Q1,Africa,Democratic Republic of Congo,55.629999999999995
2910,2023Q1,Africa,Djibouti,241.94
2911,2023Q1,Africa,Egypt,843.15
2912,2023Q1,Africa,Equatorial Guinea,0.0
2913,2023Q1,Africa,Eritrea,0.0
2914,2023Q1,Africa,Eswatini,555.22
2915,2023Q1,Africa,Ethiopia,86.97999999999999
2916,2023Q1,Africa,Gabon,23.97
2917,2023Q1,Africa,Gambia,213.52
2918,2023Q1,Africa,Ghana,200.61
2919,2023Q1,Africa,Guinea,301.36
2920,2023Q1,Africa,Guinea-Bissau,141.06
2921,2023Q1,Africa,Kenya,129.21
2922,2023Q1,Africa,Lesotho,287.59
2923,2023Q1,Africa,Liberia,0.0
2924,2023Q1,Africa,Libya,54.89
2925,2023Q1,Africa,Madagascar,72.15
2926,2023Q1,Africa,Malawi,209.43
2927,2023Q1,Africa,Mali,108.65
2928,2023Q1,Africa,Mauritania,429.42
2929,2023Q1,Africa,Mauritius,1206.96
2930,2023Q1,Africa,Mayotte,0.0
2931,2023Q1,Africa,Morocco,2217.64
2932,2023Q1,Africa,Mozambique,177.74
2933,2023Q1,Africa,Namibia,344.04
2934,2023Q1,Africa,Niger,55.629999999999995
2935,2023Q1,Africa,Nigeria,154.04
2936,2023Q1,Africa,Reunion,0.0
2937,2023Q1,Africa,Rwanda,189.5
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,0.0
2940,2023Q1,Africa,Senegal,67.1
2941,2023Q1,Africa,Seychelles,414.47
2942,2023Q1,Africa,Sierra Leone,648.64
2943,2023Q1,Africa,Somalia,49.59
2944,2023Q1,Africa,South Africa,193.39
2945,2023Q1,Africa,South Sudan,209.31
2946,2023Q1,Africa,Sudan,114.64
2947,2023Q1,Africa,Tanzania,178.95999999999998
2948,2023Q1,Africa,Togo,115.22999999999999
2949,2023Q1,Africa,Tunisia,1179.02
2950,2023Q1,Africa,Uganda,111.55
2951,2023Q1,Africa,Zambia,253.99
2952,2023Q1,Africa,Zimbabwe,0.0
2953,2023Q1,Asia,Afghanistan,602.55
2954,2023Q1,Asia,Armenia,77.45
2955,2023Q1,Asia,Azerbaijan,0.0
2956,2023Q1,Asia,Bahrain,0.0
2957,2023Q1,Asia,Bangladesh,4289.7699999999995
2958,2023Q1,Asia,Bhutan,0.0
2959,2023Q1,Asia,Brunei,1723.05
2960,2023Q1,Asia,Cambodia,2750.27
2961,2023Q1,Asia,China,4154.59
2962,2023Q1,Asia,Georgia,0.0
2963,2023Q1,Asia,Hong Kong,23979.8
2964,2023Q1,Asia,India,13846.82
2965,2023Q1,Asia,Indonesia,161.27
2966,2023Q1,Asia,Iran,350.03
2967,2023Q1,Asia,Iraq,43.95
2968,2023Q1,Asia,Israel,16568.43
2969,2023Q1,Asia,Japan,27614.06
2970,2023Q1,Asia,Jordan,0.0
2971,2023Q1,Asia,Kazakhstan,0.0
2972,2023Q1,Asia,Kuwait,3482.26
2973,2023Q1,Asia,Kyrgyzstan,3809.8
2974,2023Q1,Asia,Laos,0.0
2975,2023Q1,Asia,Lebanon,0.0
2976,2023Q1,Asia,Macao,3359.23
2977,2023Q1,Asia,Malaysia,19238.34
2978,2023Q1,Asia,Maldives,545.01
2979,2023Q1,Asia,Mongolia,0.0
2980,2023Q1,Asia,Myanmar,0.0
2981,2023Q1,Asia,Nepal,796.6
2982,2023Q1,Asia,North Korea,0.0
2983,2023Q1,Asia,Oman,0.0
2984,2023Q1,Asia,Pakistan,1126.06
2985,2023Q1,Asia,Palestine,0.0
2986,2023Q1,Asia,Philippines,1490.17
2987,2023Q1,Asia,Qatar,2822.4
2988,2023Q1,Asia,Saudi Arabia,0.0
2989,2023Q1,Asia,Singapore,0.0
2990,2023Q1,Asia,South Korea,0.0
2991,2023Q1,Asia,Sri Lanka,0.0
2992,2023Q1,Asia,Syria,22.47
2993,2023Q1,Asia,Taiwan,10944.36
2994,2023Q1,Asia,Tajikistan,0.0
2995,2023Q1,Asia,Thailand,0.0
2996,2023Q1,Asia,Timor,599.39
2997,2023Q1,Asia,Turkey,0.0
2998,2023Q1,Asia,Turkmenistan,202.78
2999,2023Q1,Asia,United Arab Emirates,0.0
3000,2023Q1,Asia,Uzbekistan,859.23
3001,2023Q1,Asia,Vietnam,811.9
3002,2023Q1,Asia,Yemen,14.879999999999999
3003,2023Q1,Europe,Albania,429.88
3004,2023Q1,Europe,Andorra,392.92
3005,2023Q1,Europe,Austria,2970.04
3006,2023Q1,Europe,Belarus,795.36
3007,2023Q1,Europe,Belgium,21855.3
3008,2023Q1,Europe,Bosnia and Herzegovina,0.0
3009,2023Q1,Europe,Bulgaria,4959.42
3010,2023Q1,Europe,Croatia,6514.33
3011,2023Q1,Europe,Cyprus,200.74
3012,2023Q1,Europe,Czechia,15252.64
3013,2023Q1,Europe,Denmark,3308.1
3014,2023Q1,Europe,England,22512.1
3015,2023Q1,Europe,Estonia,14306.98
3016,2023Q1,Europe,Faeroe Islands,0.0
3017,2023Q1,Europe,Finland,3094.27
3018,2023Q1,Europe,France,20461.82
3019,2023Q1,Europe,Germany,20727.11
3020,2023Q1,Europe,Gibraltar,0.0
3021,2023Q1,Europe,Greece,18720.66
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,0.0
3024,2023Q1,Europe,Iceland,0.0
3025,2023Q1,Europe,Ireland,19029.53
3026,2023Q1,Europe,Isle of Man,0.0
