,date,continent,location,reproduction_rate
2457,2022Q3,Africa,Seychelles,42.87
2458,2022Q3,Africa,Sierra Leone,50.87
2459,2022Q3,Africa,Somalia,15.1
2460,2022Q3,Africa,South Africa,82.89
2461,2022Q3,Africa,South Sudan,5.17
2462,2022Q3,Africa,Sudan,60.59
2463,2022Q3,Africa,Tanzania,27.04
2464,2022Q3,Africa,Togo,98.18
2465,2022Q3,Africa,Tunisia,56.5
2466,2022Q3,Africa,Uganda,30.73
2467,2022Q3,Africa,Zambia,64.94
2468,2022Q3,Africa,Zimbabwe,93.35
2469,2022Q3,Asia,Afghanistan,99.87
2470,2022Q3,Asia,Armenia,35.0
2471,2022Q3,Asia,Azerbaijan,82.69
2472,2022Q3,Asia,Bahrain,81.78
2473,2022Q3,Asia,Bangladesh,86.68
2474,2022Q3,Asia,Bhutan,76.96000000000001
2475,2022Q3,Asia,Brunei,70.31
2476,2022Q3,Asia,Cambodia,101.59
2477,2022Q3,Asia,China,100.77
2478,2022Q3,Asia,Georgia,0.42
2479,2022Q3,Asia,Hong Kong,0.0
2480,2022Q3,Asia,India,84.6
2481,2022Q3,Asia,Indonesia,93.56
2482,2022Q3,Asia,Iran,97.99
2483,2022Q3,Asia,Iraq,76.89
2484,2022Q3,Asia,Israel,77.6
2485,2022Q3,Asia,Japan,101.11
2486,2022Q3,Asia,Jordan,29.38
2487,2022Q3,Asia,Kazakhstan,104.15
2488,2022Q3,Asia,Kuwait,53.96
2489,2022Q3,Asia,Kyrgyzstan,77.02
2490,2022Q3,Asia,Laos,104.77
2491,2022Q3,Asia,Lebanon,86.62
2492,2022Q3,Asia,Macao,0.0
2493,2022Q3,Asia,Malaysia,91.56
2494,2022Q3,Asia,Maldives,93.54
2495,2022Q3,Asia,Mongolia,89.72
2496,2022Q3,Asia,Myanmar,102.38
2497,2022Q3,Asia,Nepal,96.91
2498,2022Q3,Asia,North Korea,0.0
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,21.48
2501,2022Q3,Asia,Pakistan,87.61
2502,2022Q3,Asia,Palestine,23.7
2503,2022Q3,Asia,Philippines,100.51
2504,2022Q3,Asia,Qatar,94.68
2505,2022Q3,Asia,Saudi Arabia,79.1
2506,2022Q3,Asia,Singapore,87.97
2507,2022Q3,Asia,South Korea,103.77
2508,2022Q3,Asia,Sri Lanka,97.4
2509,2022Q3,Asia,Syria,99.25
2510,2022Q3,Asia,Taiwan,91.57000000000001
2511,2022Q3,Asia,Tajikistan,0.0
2512,2022Q3,Asia,Thailand,82.32
2513,2022Q3,Asia,Timor,88.72
2514,2022Q3,Asia,Turkey,20.94
2515,2022Q3,Asia,Turkmenistan,0.0
2516,2022Q3,Asia,United Arab Emirates,82.45
2517,2022Q3,Asia,Uzbekistan,85.74
2518,2022Q3,Asia,Vietnam,73.3
2519,2022Q3,Asia,Yemen,15.74
2520,2022Q3,Europe,Albania,85.66
2521,2022Q3,Europe,Andorra,42.76
2522,2022Q3,Europe,Austria,104.03
2523,2022Q3,Europe,Belarus,0.0
2524,2022Q3,Europe,Belgium,109.76
2525,2022Q3,Europe,Bosnia and Herzegovina,102.52
2526,2022Q3,Europe,Bulgaria,98.84
2527,2022Q3,Europe,Croatia,95.04
2528,2022Q3,Europe,Cyprus,77.99
2529,2022Q3,Europe,Czechia,106.24
2530,2022Q3,Europe,Denmark,95.58
2531,2022Q3,Europe,England,0.0
2532,2022Q3,Europe,Estonia,97.12
2533,2022Q3,Europe,Faeroe Islands,0.0
2534,2022Q3,Europe,Finland,69.23
2535,2022Q3,Europe,France,92.97
2536,2022Q3,Europe,Germany,92.15
2537,2022Q3,Europe,Gibraltar,0.0
2538,2022Q3,Europe,Greece,94.56
2539,2022Q3,Europe,Guernsey,0.0
2540,2022Q3,Europe,Hungary,110.41
2541,2022Q3,Europe,Iceland,94.99
2542,2022Q3,Europe,Ireland,101.69
2543,2022Q3,Europe,Isle of Man,0.0
2544,2022Q3,Europe,Italy,87.7
2545,2022Q3,Europe,Jersey,0.0
2546,2022Q3,Europe,Kosovo,85.41
2547,2022Q3,Europe,Latvia,106.51
2548,2022Q3,Europe,Liechtenstein,106.35
2549,2022Q3,Europe,Lithuania,106.26
2550,2022Q3,Europe,Luxembourg,85.41
2551,2022Q3,Europe,Malta,72.15
2552,2022Q3,Europe,Moldova,59.48
2553,2022Q3,Europe,Monaco,91.94
2554,2022Q3,Europe,Montenegro,92.84
2555,2022Q3,Europe,Netherlands,95.99
2556,2022Q3,Europe,North Macedonia,94.8
2557,2022Q3,Europe,Northern Ireland,0.0
2558,2022Q3,Europe,Norway,79.25
2559,2022Q3,Europe,Poland,113.09
2560,2022Q3,Europe,Portugal,86.33
2561,2022Q3,Europe,Romania,77.43
2562,2022Q3,Europe,Russia,111.31
2563,2022Q3,Europe,San Marino,92.28
2564,2022Q3,Europe,Scotland,0.0
2565,2022Q3,Europe,Serbia,102.33
2566,2022Q3,Europe,Slovakia,45.73
2567,2022Q3,Europe,Slovenia,103.01
2568,2022Q3,Europe,Spain,99.46
2569,2022Q3,Europe,Sweden,105.14
2570,2022Q3,Europe,Switzerland,106.48
2571,2022Q3,Europe,Ukraine,82.07
2572,2022Q3,Europe,United Kingdom,87.94
2573,2022Q3,Europe,Vatican,0.0
2574,2022Q3,Europe,Wales,0.0
2575,2022Q3,North America,Anguilla,0.0
2576,2022Q3,North America,Antigua and Barbuda,38.65
2577,2022Q3,North America,Aruba,0.0
2578,2022Q3,North America,Bahamas,86.46
2579,2022Q3,North America,Barbados,79.94
2580,2022Q3,North America,Belize,86.3
2581,2022Q3,North America,Bermuda,0.0
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,0.0
2583,2022Q3,North America,British Virgin Islands,0.0
2584,2022Q3,North America,Canada,97.54
2585,2022Q3,North America,Cayman Islands,0.0
2586,2022Q3,North America,Costa Rica,72.11
2587,2022Q3,North America,Cuba,88.11
2588,2022Q3,North America,Curacao,0.0
2589,2022Q3,North America,Dominica,6.11
2590,2022Q3,North America,Dominican Republic,64.85
2591,2022Q3,North America,El Salvador,1.0
2592,2022Q3,North America,Greenland,0.0
2593,2022Q3,North America,Grenada,84.62
2594,2022Q3,North America,Guadeloupe,0.0
2595,2022Q3,North America,Guatemala,86.99
2596,2022Q3,North America,Haiti,66.32
2597,2022Q3,North America,Honduras,80.59
2598,2022Q3,North America,Jamaica,83.98
2599,2022Q3,North America,Martinique,0.0
2600,2022Q3,North America,Mexico,90.03
2601,2022Q3,North America,Montserrat,0.0
2602,2022Q3,North America,Nicaragua,47.81
2603,2022Q3,North America,Panama,74.31
2604,2022Q3,North America,Puerto Rico,0.0
2605,2022Q3,North America,Saint Barthelemy,0.0
2606,2022Q3,North America,Saint Kitts and Nevis,64.05
2607,2022Q3,North America,Saint Lucia,82.82000000000001
2608,2022Q3,North America,Saint Martin (French part),0.0
2609,2022Q3,North America,Saint Pierre and Miquelon,0.0
2610,2022Q3,North America,Saint Vincent and the Grenadines,52.7
2611,2022Q3,North America,Sint Maarten (Dutch part),0.0
2612,2022Q3,North America,Trinidad and Tobago,86.43
2613,2022Q3,North America,Turks and Caicos Islands,0.0
2614,2022Q3,North America,United States,89.35
2615,2022Q3,North America,United States Virgin Islands,0.0
2616,2022Q3,Oceania,American Samoa,0.0
2617,2022Q3,Oceania,Australia,85.77
2618,2022Q3,Oceania,Cook Islands,0.0
2619,2022Q3,Oceania,Fiji,83.12
2620,2022Q3,Oceania,French Polynesia,0.0
2621,2022Q3,Oceania,Guam,0.0
2622,2022Q3,Oceania,Kiribati,7.42
2623,2022Q3,Oceania,Marshall Islands,41.81
2624,2022Q3,Oceania,Micronesia (country),60.42
2625,2022Q3,Oceania,Nauru,8.64
2626,2022Q3,Oceania,New Caledonia,0.0
2627,2022Q3,Oceania,New Zealand,67.67
2628,2022Q3,Oceania,Niue,0.0
2629,2022Q3,Oceania,Northern Mariana Islands,0.0
2630,2022Q3,Oceania,Palau,23.69
2631,2022Q3,Oceania,Papua New Guinea,72.14
2632,2022Q3,Oceania,Pitcairn,0.0
2633,2022Q3,Oceania,Samoa,45.33
2634,2022Q3,Oceania,Solomon Islands,1.91
2635,2022Q3,Oceania,Tokelau,0.0
2636,2022Q3,Oceania,Tonga,35.27
2637,2022Q3,Oceania,Tuvalu,0.0
2638,2022Q3,Oceania,Vanuatu,59.14
2639,2022Q3,Oceania,Wallis and Futuna,0.0
2640,2022Q3,South America,Argentina,96.55
2641,2022Q3,South America,Bolivia,83.7
2642,2022Q3,South America,Brazil,87.27
2643,2022Q3,South America,Chile,79.51
2644,2022Q3,South America,Colombia,92.55
2645,2022Q3,South America,Ecuador,80.04
2646,2022Q3,South America,Falkland Islands,0.0
2647,2022Q3,South America,French Guiana,0.0
2648,2022Q3,South America,Guyana,78.18
2649,2022Q3,South America,Paraguay,43.91
2650,2022Q3,South America,Peru,89.48
2651,2022Q3,South America,Suriname,54.46
2652,2022Q3,South America,Uruguay,90.83
2653,2022Q3,South America,Venezuela,95.01
2654,2022Q4,Africa,Algeria,91.53
2655,2022Q4,Africa,Angola,15.38
2656,2022Q4,Africa,Benin,3.33
2657,2022Q4,Africa,Botswana,12.98
2658,2022Q4,Africa,Burkina Faso,0.0
2659,2022Q4,Africa,Burundi,29.29
2660,2022Q4,Africa,Cameroon,7.8
2661,2022Q4,Africa,Cape Verde,62.53
2662,2022Q4,Africa,Central African Republic,17.52
2663,2022Q4,Africa,Chad,28.99
2664,2022Q4,Africa,Comoros,22.88
2665,2022Q4,Africa,Congo,7.66
2666,2022Q4,Africa,Cote d'Ivoire,71.02
2667,2022Q4,Africa,Democratic Republic of Congo,46.48
2668,2022Q4,Africa,Djibouti,0.0
2669,2022Q4,Africa,Egypt,0.0
2670,2022Q4,Africa,Equatorial Guinea,32.59
2671,2022Q4,Africa,Eritrea,23.69
2672,2022Q4,Africa,Eswatini,35.28
2673,2022Q4,Africa,Ethiopia,113.56
2674,2022Q4,Africa,Gabon,10.17
2675,2022Q4,Africa,Gambia,1.49
2676,2022Q4,Africa,Ghana,41.910000000000004
2677,2022Q4,Africa,Guinea,25.12
2678,2022Q4,Africa,Guinea-Bissau,0.0
2679,2022Q4,Africa,Kenya,93.91
2680,2022Q4,Africa,Lesotho,0.0
2681,2022Q4,Africa,Liberia,19.21
2682,2022Q4,Africa,Libya,11.77
2683,2022Q4,Africa,Madagascar,38.96
2684,2022Q4,Africa,Malawi,21.42
2685,2022Q4,Africa,Mali,53.43
2686,2022Q4,Africa,Mauritania,56.14
2687,2022Q4,Africa,Mauritius,31.52
2688,2022Q4,Africa,Mayotte,0.0
2689,2022Q4,Africa,Morocco,104.47
2690,2022Q4,Africa,Mozambique,16.01
2691,2022Q4,Africa,Namibia,16.76
2692,2022Q4,Africa,Niger,12.47
2693,2022Q4,Africa,Nigeria,55.31
2694,2022Q4,Africa,Reunion,0.0
2695,2022Q4,Africa,Rwanda,28.25
2696,2022Q4,Africa,Saint Helena,0.0
2697,2022Q4,Africa,Sao Tome and Principe,7.6
2698,2022Q4,Africa,Senegal,46.01
2699,2022Q4,Africa,Seychelles,18.65
2700,2022Q4,Africa,Sierra Leone,0.03
2701,2022Q4,Africa,Somalia,6.34
2702,2022Q4,Africa,South Africa,94.41
2703,2022Q4,Africa,South Sudan,6.09
2704,2022Q4,Africa,Sudan,52.54
2705,2022Q4,Africa,Tanzania,43.29
2706,2022Q4,Africa,Togo,68.0
2707,2022Q4,Africa,Tunisia,79.16
2708,2022Q4,Africa,Uganda,5.87
2709,2022Q4,Africa,Zambia,30.8
2710,2022Q4,Africa,Zimbabwe,21.34
2711,2022Q4,Asia,Afghanistan,83.17
2712,2022Q4,Asia,Armenia,79.16
2713,2022Q4,Asia,Azerbaijan,87.51
2714,2022Q4,Asia,Bahrain,81.64
2715,2022Q4,Asia,Bangladesh,68.08
2716,2022Q4,Asia,Bhutan,62.5
2717,2022Q4,Asia,Brunei,41.63
2718,2022Q4,Asia,Cambodia,97.42
2719,2022Q4,Asia,China,102.8
2720,2022Q4,Asia,Georgia,13.56
2721,2022Q4,Asia,Hong Kong,0.0
2722,2022Q4,Asia,India,74.44
2723,2022Q4,Asia,Indonesia,87.21000000000001
2724,2022Q4,Asia,Iran,78.54
2725,2022Q4,Asia,Iraq,40.69
2726,2022Q4,Asia,Israel,96.55
2727,2022Q4,Asia,Japan,100.49
2728,2022Q4,Asia,Jordan,3.2
2729,2022Q4,Asia,Kazakhstan,26.15
2730,2022Q4,Asia,Kuwait,40.410000000000004
2731,2022Q4,Asia,Kyrgyzstan,59.27
2732,2022Q4,Asia,Laos,92.51
2733,2022Q4,Asia,Lebanon,85.96
2734,2022Q4,Asia,Macao,0.0
2735,2022Q4,Asia,Malaysia,86.95
2736,2022Q4,Asia,Maldives,67.0
2737,2022Q4,Asia,Mongolia,77.23
2738,2022Q4,Asia,Myanmar,64.17999999999999
2739,2022Q4,Asia,Nepal,75.01
2740,2022Q4,Asia,North Korea,0.0
2741,2022Q4,Asia,Northern Cyprus,0.0
2742,2022Q4,Asia,Oman,6.82
2743,2022Q4,Asia,Pakistan,43.93
2744,2022Q4,Asia,Palestine,7.69
2745,2022Q4,Asia,Philippines,83.37
2746,2022Q4,Asia,Qatar,84.5
2747,2022Q4,Asia,Saudi Arabia,85.03999999999999
2748,2022Q4,Asia,Singapore,85.21
2749,2022Q4,Asia,South Korea,97.56
2750,2022Q4,Asia,Sri Lanka,79.59
2751,2022Q4,Asia,Syria,71.46
2752,2022Q4,Asia,Taiwan,88.13
2753,2022Q4,Asia,Tajikistan,0.0
2754,2022Q4,Asia,Thailand,58.79
2755,2022Q4,Asia,Timor,63.13
2756,2022Q4,Asia,Turkey,7.4
2757,2022Q4,Asia,Turkmenistan,0.0
2758,2022Q4,Asia,United Arab Emirates,80.51
2759,2022Q4,Asia,Uzbekistan,108.66
2760,2022Q4,Asia,Vietnam,77.6
2761,2022Q4,Asia,Yemen,2.99
2762,2022Q4,Europe,Albania,83.41
2763,2022Q4,Europe,Andorra,59.95
2764,2022Q4,Europe,Austria,87.26
2765,2022Q4,Europe,Belarus,0.0
2766,2022Q4,Europe,Belgium,101.99
2767,2022Q4,Europe,Bosnia and Herzegovina,86.09
2768,2022Q4,Europe,Bulgaria,83.59
2769,2022Q4,Europe,Croatia,89.41
2770,2022Q4,Europe,Cyprus,65.86
2771,2022Q4,Europe,Czechia,72.0
2772,2022Q4,Europe,Denmark,96.69
2773,2022Q4,Europe,England,0.0
2774,2022Q4,Europe,Estonia,111.16
2775,2022Q4,Europe,Faeroe Islands,0.0
2776,2022Q4,Europe,Finland,85.25
2777,2022Q4,Europe,France,96.27
2778,2022Q4,Europe,Germany,93.3
2779,2022Q4,Europe,Gibraltar,0.0
2780,2022Q4,Europe,Greece,82.84
2781,2022Q4,Europe,Guernsey,0.0
2782,2022Q4,Europe,Hungary,81.72
2783,2022Q4,Europe,Iceland,33.28
2784,2022Q4,Europe,Ireland,87.94
2785,2022Q4,Europe,Isle of Man,0.0
2786,2022Q4,Europe,Italy,97.68
2787,2022Q4,Europe,Jersey,0.0
2788,2022Q4,Europe,Kosovo,86.66
2789,2022Q4,Europe,Latvia,86.52
2790,2022Q4,Europe,Liechtenstein,94.04
2791,2022Q4,Europe,Lithuania,89.68
2792,2022Q4,Europe,Luxembourg,93.44
2793,2022Q4,Europe,Malta,93.21
2794,2022Q4,Europe,Moldova,92.06
2795,2022Q4,Europe,Monaco,101.11
2796,2022Q4,Europe,Montenegro,82.21
2797,2022Q4,Europe,Netherlands,106.28
2798,2022Q4,Europe,North Macedonia,40.8
2799,2022Q4,Europe,Northern Ireland,0.0
2800,2022Q4,Europe,Norway,100.54
2801,2022Q4,Europe,Poland,80.26
2802,2022Q4,Europe,Portugal,64.68
2803,2022Q4,Europe,Romania,42.93
2804,2022Q4,Europe,Russia,78.73
2805,2022Q4,Europe,San Marino,74.43
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,79.96
2808,2022Q4,Europe,Slovakia,81.14
2809,2022Q4,Europe,Slovenia,91.08
2810,2022Q4,Europe,Spain,106.81
2811,2022Q4,Europe,Sweden,105.77
2812,2022Q4,Europe,Switzerland,79.5
2813,2022Q4,Europe,Ukraine,55.1
2814,2022Q4,Europe,United Kingdom,83.96
2815,2022Q4,Europe,Vatican,0.0
2816,2022Q4,Europe,Wales,0.0
2817,2022Q4,North America,Anguilla,0.0
2818,2022Q4,North America,Antigua and Barbuda,1.6300000000000001
2819,2022Q4,North America,Aruba,0.0
2820,2022Q4,North America,Bahamas,41.37
2821,2022Q4,North America,Barbados,8.81
2822,2022Q4,North America,Belize,19.17
2823,2022Q4,North America,Bermuda,0.0
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,0.0
2825,2022Q4,North America,British Virgin Islands,0.0
2826,2022Q4,North America,Canada,96.67
2827,2022Q4,North America,Cayman Islands,0.0
2828,2022Q4,North America,Costa Rica,65.78
2829,2022Q4,North America,Cuba,99.61
2830,2022Q4,North America,Curacao,0.0
2831,2022Q4,North America,Dominica,0.49
2832,2022Q4,North America,Dominican Republic,43.75
2833,2022Q4,North America,El Salvador,0.0
2834,2022Q4,North America,Greenland,0.0
2835,2022Q4,North America,Grenada,15.48
2836,2022Q4,North America,Guadeloupe,0.0
2837,2022Q4,North America,Guatemala,99.1
2838,2022Q4,North America,Haiti,15.24
2839,2022Q4,North America,Honduras,49.71
2840,2022Q4,North America,Jamaica,13.26
2841,2022Q4,North America,Martinique,0.0
2842,2022Q4,North America,Mexico,78.33
2843,2022Q4,North America,Montserrat,0.0
2844,2022Q4,North America,Nicaragua,3.7
2845,2022Q4,North America,Panama,53.28
2846,2022Q4,North America,Puerto Rico,0.0
2847,2022Q4,North America,Saint Barthelemy,0.0
2848,2022Q4,North America,Saint Kitts and Nevis,9.040000000000001
2849,2022Q4,North America,Saint Lucia,17.23
2850,2022Q4,North America,Saint Martin (French part),0.0
2851,2022Q4,North America,Saint Pierre and Miquelon,0.0
2852,2022Q4,North America,Saint Vincent and the Grenadines,3.83
2853,2022Q4,North America,Sint Maarten (Dutch part),0.0
2854,2022Q4,North America,Trinidad and Tobago,56.63
2855,2022Q4,North America,Turks and Caicos Islands,0.0
2856,2022Q4,North America,United States,96.47
2857,2022Q4,North America,United States Virgin Islands,0.0
2858,2022Q4,Oceania,American Samoa,0.0
2859,2022Q4,Oceania,Australia,122.43
2860,2022Q4,Oceania,Cook Islands,0.0
2861,2022Q4,Oceania,Fiji,29.13
2862,2022Q4,Oceania,French Polynesia,0.0
2863,2022Q4,Oceania,Guam,0.0
2864,2022Q4,Oceania,Kiribati,0.0
2865,2022Q4,Oceania,Marshall Islands,13.32
2866,2022Q4,Oceania,Micronesia (country),15.31
2867,2022Q4,Oceania,Nauru,0.0
2868,2022Q4,Oceania,New Caledonia,0.0
2869,2022Q4,Oceania,New Zealand,-0.24000000000000002
2870,2022Q4,Oceania,Niue,0.0
2871,2022Q4,Oceania,Northern Mariana Islands,0.0
2872,2022Q4,Oceania,Palau,14.96
2873,2022Q4,Oceania,Papua New Guinea,79.78
2874,2022Q4,Oceania,Pitcairn,0.0
2875,2022Q4,Oceania,Samoa,6.96
2876,2022Q4,Oceania,Solomon Islands,0.0
2877,2022Q4,Oceania,Tokelau,0.0
2878,2022Q4,Oceania,Tonga,2.98
2879,2022Q4,Oceania,Tuvalu,16.61
2880,2022Q4,Oceania,Vanuatu,3.79
2881,2022Q4,Oceania,Wallis and Futuna,0.0
2882,2022Q4,South America,Argentina,68.51
2883,2022Q4,South America,Bolivia,123.04
2884,2022Q4,South America,Brazil,112.03
2885,2022Q4,South America,Chile,93.53
2886,2022Q4,South America,Colombia,36.21
2887,2022Q4,South America,Ecuador,41.82
2888,2022Q4,South America,Falkland Islands,0.0
2889,2022Q4,South America,French Guiana,0.0
2890,2022Q4,South America,Guyana,91.27
2891,2022Q4,South America,Paraguay,39.300000000000004
2892,2022Q4,South America,Peru,102.73
2893,2022Q4,South America,Suriname,8.17
2894,2022Q4,South America,Uruguay,99.49000000000001
2895,2022Q4,South America,Venezuela,102.65
2896,2023Q1,Africa,Algeria,1.84
2897,2023Q1,Africa,Angola,0.26
2898,2023Q1,Africa,Benin,0.1
2899,2023Q1,Africa,Botswana,0.37
2900,2023Q1,Africa,Burkina Faso,0.0
2901,2023Q1,Africa,Burundi,0.22
2902,2023Q1,Africa,Cameroon,0.12
2903,2023Q1,Africa,Cape Verde,0.9199999999999999
2904,2023Q1,Africa,Central African Republic,0.08
2905,2023Q1,Africa,Chad,0.64
2906,2023Q1,Africa,Comoros,0.38
2907,2023Q1,Africa,Congo,0.14
2908,2023Q1,Africa,Cote d'Ivoire,1.08
2909,2023Q1,Africa,Democratic Republic of Congo,1.29
2910,2023Q1,Africa,Djibouti,0.0
2911,2023Q1,Africa,Egypt,0.0
2912,2023Q1,Africa,Equatorial Guinea,0.19
2913,2023Q1,Africa,Eritrea,0.06
2914,2023Q1,Africa,Eswatini,1.52
2915,2023Q1,Africa,Ethiopia,2.06
2916,2023Q1,Africa,Gabon,0.16
2917,2023Q1,Africa,Gambia,0.02
2918,2023Q1,Africa,Ghana,0.6
2919,2023Q1,Africa,Guinea,0.13
2920,2023Q1,Africa,Guinea-Bissau,0.0
2921,2023Q1,Africa,Kenya,1.07
2922,2023Q1,Africa,Lesotho,0.0
2923,2023Q1,Africa,Liberia,0.27
2924,2023Q1,Africa,Libya,0.03
2925,2023Q1,Africa,Madagascar,0.84
2926,2023Q1,Africa,Malawi,0.04
2927,2023Q1,Africa,Mali,0.4
2928,2023Q1,Africa,Mauritania,0.0
2929,2023Q1,Africa,Mauritius,0.73
2930,2023Q1,Africa,Mayotte,0.0
2931,2023Q1,Africa,Morocco,1.5
2932,2023Q1,Africa,Mozambique,0.49
2933,2023Q1,Africa,Namibia,0.5700000000000001
2934,2023Q1,Africa,Niger,0.06
2935,2023Q1,Africa,Nigeria,0.22
2936,2023Q1,Africa,Reunion,0.0
2937,2023Q1,Africa,Rwanda,0.18
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,0.02
2940,2023Q1,Africa,Senegal,0.16999999999999998
2941,2023Q1,Africa,Seychelles,0.25
2942,2023Q1,Africa,Sierra Leone,0.0
2943,2023Q1,Africa,Somalia,0.04
2944,2023Q1,Africa,South Africa,1.81
2945,2023Q1,Africa,South Sudan,0.1
2946,2023Q1,Africa,Sudan,0.89
2947,2023Q1,Africa,Tanzania,0.96
2948,2023Q1,Africa,Togo,1.77
2949,2023Q1,Africa,Tunisia,1.81
2950,2023Q1,Africa,Uganda,0.08
2951,2023Q1,Africa,Zambia,2.6900000000000004
2952,2023Q1,Africa,Zimbabwe,0.06
2953,2023Q1,Asia,Afghanistan,1.61
2954,2023Q1,Asia,Armenia,-0.08
2955,2023Q1,Asia,Azerbaijan,1.9
2956,2023Q1,Asia,Bahrain,1.68
2957,2023Q1,Asia,Bangladesh,2.7
2958,2023Q1,Asia,Bhutan,0.33
2959,2023Q1,Asia,Brunei,1.1
2960,2023Q1,Asia,Cambodia,1.47
2961,2023Q1,Asia,China,2.0700000000000003
2962,2023Q1,Asia,Georgia,0.62
2963,2023Q1,Asia,Hong Kong,0.0
2964,2023Q1,Asia,India,2.1
2965,2023Q1,Asia,Indonesia,1.1
2966,2023Q1,Asia,Iran,2.56
2967,2023Q1,Asia,Iraq,0.22
2968,2023Q1,Asia,Israel,1.8
2969,2023Q1,Asia,Japan,1.78
2970,2023Q1,Asia,Jordan,-0.02
2971,2023Q1,Asia,Kazakhstan,-0.01
2972,2023Q1,Asia,Kuwait,0.12
2973,2023Q1,Asia,Kyrgyzstan,0.05
2974,2023Q1,Asia,Laos,1.1
2975,2023Q1,Asia,Lebanon,2.8099999999999996
2976,2023Q1,Asia,Macao,0.0
2977,2023Q1,Asia,Malaysia,1.36
2978,2023Q1,Asia,Maldives,0.29000000000000004
2979,2023Q1,Asia,Mongolia,0.43
2980,2023Q1,Asia,Myanmar,1.6400000000000001
2981,2023Q1,Asia,Nepal,1.63
2982,2023Q1,Asia,North Korea,0.0
2983,2023Q1,Asia,Oman,0.02
2984,2023Q1,Asia,Pakistan,0.49
2985,2023Q1,Asia,Palestine,0.0
2986,2023Q1,Asia,Philippines,1.31
2987,2023Q1,Asia,Qatar,1.44
2988,2023Q1,Asia,Saudi Arabia,1.68
2989,2023Q1,Asia,Singapore,1.74
2990,2023Q1,Asia,South Korea,1.92
2991,2023Q1,Asia,Sri Lanka,1.78
2992,2023Q1,Asia,Syria,0.06
2993,2023Q1,Asia,Taiwan,2.34
2994,2023Q1,Asia,Tajikistan,0.0
2995,2023Q1,Asia,Thailand,2.64
2996,2023Q1,Asia,Timor,0.44
2997,2023Q1,Asia,Turkey,-0.02
2998,2023Q1,Asia,Turkmenistan,0.0
2999,2023Q1,Asia,United Arab Emirates,1.96
3000,2023Q1,Asia,Uzbekistan,0.28
3001,2023Q1,Asia,Vietnam,1.26
3002,2023Q1,Asia,Yemen,0.0
3003,2023Q1,Europe,Albania,1.76
3004,2023Q1,Europe,Andorra,1.68
3005,2023Q1,Europe,Austria,1.74
3006,2023Q1,Europe,Belarus,0.0
3007,2023Q1,Europe,Belgium,1.27
3008,2023Q1,Europe,Bosnia and Herzegovina,1.76
3009,2023Q1,Europe,Bulgaria,1.67
3010,2023Q1,Europe,Croatia,2.06
3011,2023Q1,Europe,Cyprus,2.5700000000000003
3012,2023Q1,Europe,Czechia,1.42
3013,2023Q1,Europe,Denmark,1.48
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,2.58
3016,2023Q1,Europe,Faeroe Islands,0.0
3017,2023Q1,Europe,Finland,0.22999999999999998
3018,2023Q1,Europe,France,1.49
3019,2023Q1,Europe,Germany,2.34
3020,2023Q1,Europe,Gibraltar,0.0
3021,2023Q1,Europe,Greece,0.58
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,1.86
3024,2023Q1,Europe,Iceland,0.04
3025,2023Q1,Europe,Ireland,0.53
3026,2023Q1,Europe,Isle of Man,0.0
3027,2023Q1,Europe,Italy,2.62
3028,2023Q1,Europe,Jersey,0.0
3029,2023Q1,Europe,Kosovo,3.05
3030,2023Q1,Europe,Latvia,1.69
3031,2023Q1,Europe,Liechtenstein,1.7
3032,2023Q1,Europe,Lithuania,2.02
3033,2023Q1,Europe,Luxembourg,0.83
3034,2023Q1,Europe,Malta,2.72
3035,2023Q1,Europe,Moldova,1.98
3036,2023Q1,Europe,Monaco,1.46
3037,2023Q1,Europe,Montenegro,2.2800000000000002
3038,2023Q1,Europe,Netherlands,2.44
3039,2023Q1,Europe,North Macedonia,0.54
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,2.02
3042,2023Q1,Europe,Poland,2.02
3043,2023Q1,Europe,Portugal,0.96
3044,2023Q1,Europe,Romania,0.02
3045,2023Q1,Europe,Russia,1.65
3046,2023Q1,Europe,San Marino,2.08
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,1.76
3049,2023Q1,Europe,Slovakia,1.86
3050,2023Q1,Europe,Slovenia,1.7
3051,2023Q1,Europe,Spain,2.5
3052,2023Q1,Europe,Sweden,2.6
3053,2023Q1,Europe,Switzerland,0.76
3054,2023Q1,Europe,Ukraine,1.02
3055,2023Q1,Europe,United Kingdom,0.59
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,0.0
3059,2023Q1,North America,Antigua and Barbuda,0.0
3060,2023Q1,North America,Aruba,0.0
3061,2023Q1,North America,Bahamas,0.28
3062,2023Q1,North America,Barbados,0.02
